ID;Comment;Annot 3;Likes Count;Comment Timestamp;postTitle;Comment URL;Post URL;Annot 1;Annot 2;Final Annotation;Source
01JJ9K0V90YK9XSXB73BVB4Q79;Përshëndetje, jam nga kosova, jam shumë i lumtur të tregoj fjalë se si ma shpëtoi martesën ky njeri i madh shpirtëror i quajtur shefi Joel zgjidhja e shtëpisë.      Gjithçka po i vjen fundi pasi burri im nuk mund të ndalojë së më tradhtuari me femra të tjera.      Ai ishte mësuar të ishte gjithmonë i zemëruar me mua.      U përpoqa ta ndaloja por nuk munda, sa më shumë që përpiqesha ta ndaloja por nuk munda, aq më shumë nuk do të ishte aq shumë.      Anëtarët do të luftojnë dhe do të ndahen për disa javë dhe do të kthehen vetëm për shkak të fëmijëve tanë.      Një ditë një mik më tregoi për këtë shtrigë që e ka ndihmuar edhe atë, ai quhet Shefi Joel, ajo përdor magjinë e bardhë për problemet shpirtërore.      Vendosa ta provoj, kontaktova me të dhe më tha se do të duhen vetëm 1 deri në 2 ditë dhe do të shoh ndryshime të mëdha tek burri im.      Në fakt ai bëri një magji, më besoni pas 1-3 ditësh të magjisë, im shoq po rrëfente emra të ndryshëm të gruas me të cilën flinte.      Ai u lut për falje dhe të mos e provonte më kurrë.      Nga ajo ditë e deri më tani, mendja është e qetë.      Burri im nuk i pëlqen asnjë grua tjetër në tokë.    përveç meje Dhe jam shumë e lumtur që i kam të gjitha për vete.      Kontaktoni me mesazh ne faqen e tij https://www.facebook.com/Chiefjoel1;;0;2025-01-23 12:43:32+00:00;Hashim Thaçi, Albin Kurti, Vjosa Osmani – Ermal Panduri me statistika: Kush u votua më së shumti ndër vite?;https://www.facebook.com/dukagjinidebatplus/videos/537108746001511/?comment_id=595151013136880;https://www.facebook.com/dukagjinidebatplus/videos/537108746001511/;;;;DEBAT_PLUS
01JJ9K18YGEEWKQA0C3T358KG0;Valla keni me dal bash faqezi o mshtrus....;;6.0;2025-01-23 12:43:46+00:00;Deputeti i VV-së i bindur që LVV do t’i marrë minimumi mbi 53%;https://www.facebook.com/Kanal10.live/posts/pfbid02Hhg6Sau95mNSceAHDU6tsQqhX4UoJZEoaosSRfjdGnZBLVESJKsrnwJtPRUXzXWNl?comment_id=989804983199681;https://www.facebook.com/Kanal10.live/posts/pfbid02HPsaB5bg5bYwRCaWRtNgFFg2sbc73LQrQW93nDThmdvfo48Q2nx6d5ZWATas7uwNl;;;;KANAL_10
01JJ9KEZDRB1E5YBH1YSG1ER2Z;Shkoj per lesh me 9 shkurt qeverija jugosllave;;3.0;2025-01-23 12:51:15+00:00;25'shi i LDK-së, kandidati për deputet;https://www.facebook.com/Kanal10.live/posts/pfbid0VaFCVdQKtNNM5N8ND6YeGMszeLmMug8pTNa1a6ryezZMipuHzuFR2HsaYJ7Jpemkl?comment_id=594989653148961;https://www.facebook.com/Kanal10.live/posts/pfbid02ZbquySbtZEDUAxqrdXxPZS8xZyHdxx1JBrK1rg6oyzvGgGB2nsBv4aYHmqhupiRXl;;;;KANAL_10
01JJ9KM8C09D52YJ5X8P7ZDF5S;Pse more ende nuk e kanë dergue ne Shtimje.! ary e ka vendin ky me disa botha shitur apo kepuc lepirsa.;;0;2025-01-23 12:54:08+00:00;Nënkryetarja e PDK-së “nervozohet” kur i lëshohet video e Kurtit: Ai s’po vjen me u përballë, s’ka suksese, ironizon Panduri: E ura e Saradranit?;https://www.facebook.com/dukagjinidebatplus/videos/2687392598269687/?comment_id=936643921939231;https://www.facebook.com/dukagjinidebatplus/videos/2687392598269687/;;;;DEBAT_PLUS
01JJ9MZQ00M32Q1QVCAMSTBMC3;Ai qe i ik debatit është gjithmon humbës. Këtu Albini po ik se e din qe e hup ni debat mes tij edhe Abdixhikut;;50.0;2025-01-23 13:17:52+00:00;"Cili mendoni se do ta fitonte debatin Abdixhiku-Kurti?  

#kanal10";https://www.facebook.com/Kanal10.live/posts/pfbid0y3Be5jy35uFgk5hR6MvSP19cXtcmQiqPGET1iv6G4E9hrsieqRQ9c5U6GUsjQFnal?comment_id=1165257214958476;https://www.facebook.com/Kanal10.live/posts/pfbid0334nMZZAbkvVqXfHmfj4MV7iq41UAQZoEqYCCXLA8v7KQAmuyBtEwyu1sQwKNF6srl;;;;KANAL_10
01JJ9N82JGWJJK9VJ410TAKESR;Lumiri e fiton;;10.0;2025-01-23 13:22:26+00:00;"Cili mendoni se do ta fitonte debatin Abdixhiku-Kurti?  

#kanal10";https://www.facebook.com/Kanal10.live/posts/pfbid0y3Be5jy35uFgk5hR6MvSP19cXtcmQiqPGET1iv6G4E9hrsieqRQ9c5U6GUsjQFnal?comment_id=1335068540981173;https://www.facebook.com/Kanal10.live/posts/pfbid0334nMZZAbkvVqXfHmfj4MV7iq41UAQZoEqYCCXLA8v7KQAmuyBtEwyu1sQwKNF6srl;;;;KANAL_10
01JJ9NBMTRYBPJV1EBFGPHTQMQ;Kur e mrrini Katermdhetshin nkisha me dit;;0;2025-01-23 13:24:23+00:00;14-shi i koalicionit AAK-NISMA✔️;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0oTJdcANBgfV5VzUZjpcuV8JXSX431MGaoekLGH6xFBd9aKRWwAzfBZ1asSEvqjxSl?comment_id=2190153724715312;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0odTduJdvW4hXZEhFE1mAY1ND9LA9GsGqoamVztCHQBeDpa8BuGpWCDHpgzJK5Y2ol;;;;INDEKS_ONLINE
01JJ9P53983XC2NM74BGGBTKA6;Respekt per Kryeministrin  asht protokoli qe vendos se si udhton kryeministri e normal qe duhet me gjipa me udhtu se per si ka frik kom ki dal e ki udhtu po protokoli i shtetit e percakton ket udhtim me gjipa per kryeministrin edhe mu virre ne gjip ja vlen me dal mu virre per gjith ket perkrahje qe ja jep populli del mi pershendet  e mi falenderu  Respekt  per Kryeministrin;;0.0;2025-01-23 13:38:17+00:00;"Dikur i shante pushtetarët për xhipa, në fushatë Kurti “kacavirret” në xhipin e tij të zi për t'i përshëndetur qytetarët

Lajmi në koment ";https://www.facebook.com/nacionalecom/posts/pfbid02yTyTwm2pENUSvgWxoHj7QxxtqjUquLRGiezAm7mMSpnemhHkMwm1epMrS4LALhCDl?comment_id=1806743343437978;https://www.facebook.com/nacionalecom/posts/pfbid0ucXkm66zNw8HLCC3qtFATrAk4Tf8Dzvv6UpGZKoa86oQ4Ktaht7mQPMuG2Sdzidkl;;;;NACIONALE
01JJ9PCBPRE4FDJ1C5CW8B6ND3;per prralla mashtrusi e per program LDK;;29.0;2025-01-23 13:42:15+00:00;"Cili mendoni se do ta fitonte debatin Abdixhiku-Kurti?  

#kanal10";https://www.facebook.com/Kanal10.live/posts/pfbid0y3Be5jy35uFgk5hR6MvSP19cXtcmQiqPGET1iv6G4E9hrsieqRQ9c5U6GUsjQFnal?comment_id=597495322917681;https://www.facebook.com/Kanal10.live/posts/pfbid0334nMZZAbkvVqXfHmfj4MV7iq41UAQZoEqYCCXLA8v7KQAmuyBtEwyu1sQwKNF6srl;;;;KANAL_10
01JJ9PDDWGYDHBYVKVS8R9S77W;Respekt e me fitore me 9 shkurt;;0;2025-01-23 13:42:50+00:00;Kandidati për deputet nga radhët e PDK-së;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0bWFtL2pQFTig5sH3UajZAhCsSLdUk2pPYF1sWccrbdKSzuQURmmSYJGFKi77rJFrl?comment_id=439623105850896;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0bgQtdB6953Q8ssn1N65Mivi9GVy1UeEzsoeBdvnwBjcKpRZf9US3fm6UmWPfFwybl;;;;INDEKS_ONLINE
01JJ9PGND0K4N90HZH43HDSRXK;"Po nuk garon Kurti per vendin e 3, 
Lumirit i nevojitet debat me Ramushin";;90.0;2025-01-23 13:44:36+00:00;"Cili mendoni se do ta fitonte debatin Abdixhiku-Kurti?  

#kanal10";https://www.facebook.com/Kanal10.live/posts/pfbid0y3Be5jy35uFgk5hR6MvSP19cXtcmQiqPGET1iv6G4E9hrsieqRQ9c5U6GUsjQFnal?comment_id=476519382170220;https://www.facebook.com/Kanal10.live/posts/pfbid0334nMZZAbkvVqXfHmfj4MV7iq41UAQZoEqYCCXLA8v7KQAmuyBtEwyu1sQwKNF6srl;;;;KANAL_10
01JJ9PGPC8AXWXBFFWDE7E7000;kjo qeveri na ka zgjenjy shume;;0;2025-01-23 13:44:37+00:00;Kandidati i PDK-së për deputet, Patriot Krasniqi ka marr përkrahje të madhe në Prizren.;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid024WL7kHiZ53aCG5Uq9YFmiX8CdNoBPsM8nWYSfBo2YgL1nwMSTUT1jqzPbUQqn4oFl?comment_id=2373216083012417;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid024gV83RzHtW3vKgMfvpvSdE6AJSnRc8in4eMNv11jrzhTu1NCNzvaj5DcCrHStF6yl;;;;INDEKS_ONLINE
01JJ9PZHZ05WT9P84WKJNEBSXS;Klyshi i iasa  mustafes   u dal e poleh  un trrejshum  ky zagari i ises  po mos dil  me rrejt   se  albini  jakaba  hajdini ne  foltote  ktu ame kordinim a po pa korinim   atehere  jaka palue fort   albini;;1.0;2025-01-23 13:52:44+00:00;"Cili mendoni se do ta fitonte debatin Abdixhiku-Kurti?  

#kanal10";https://www.facebook.com/Kanal10.live/posts/pfbid0y3Be5jy35uFgk5hR6MvSP19cXtcmQiqPGET1iv6G4E9hrsieqRQ9c5U6GUsjQFnal?comment_id=493787170432736;https://www.facebook.com/Kanal10.live/posts/pfbid0334nMZZAbkvVqXfHmfj4MV7iq41UAQZoEqYCCXLA8v7KQAmuyBtEwyu1sQwKNF6srl;;;;KANAL_10
01JJ9Q772R2TSFWWNH3DG5R388;Hajde profe se na knaqt me diplloma kryhet fakullteti e pyt sa asht 7×7e nxjerr tel me llogarit;;1;2025-01-23 13:56:55+00:00;Profesoresha e LDK-së drejt parlamentit, sa shumë përkrahje për Serbeze Kabashi-Muçaj✌️. ;https://www.facebook.com/reel/1293269645226285/?comment_id=1159132029203921;https://www.facebook.com/reel/1293269645226285/;;;;INDEKS_ONLINE
01JJ9QDN4G8AQEK23E5R24RXAH;Ky mut smun me ba debat arsya nuk ka qka me tregu rrenat qe jav thot tru shperlarve ndebat me as nja nuk guxon mi fol qe pes vite tregoni ku ka guxu me dal as nuk guxon me dal njeri qe me votus tvet nuk guxon mu taku Pa u vesh ne pancira ky as per pastrus te vvc nuk e meriton;;12.0;2025-01-23 14:00:26+00:00;"Cili mendoni se do ta fitonte debatin Abdixhiku-Kurti?  

#kanal10";https://www.facebook.com/Kanal10.live/posts/pfbid0y3Be5jy35uFgk5hR6MvSP19cXtcmQiqPGET1iv6G4E9hrsieqRQ9c5U6GUsjQFnal?comment_id=1150636696665097;https://www.facebook.com/Kanal10.live/posts/pfbid0334nMZZAbkvVqXfHmfj4MV7iq41UAQZoEqYCCXLA8v7KQAmuyBtEwyu1sQwKNF6srl;;;;KANAL_10
01JJ9QXWNGN5PFDXTG4DN5VWHH;ktyre qe kosova ju ka pa sherr tash edhe vetvetes, halil bytha;;1.0;2025-01-23 14:09:18+00:00;Aryseja e dënimit është një poster i Halil Thaçit, kandidat për deputet nga VV-ja.;https://www.facebook.com/nacionalecom/posts/pfbid0nuR5GDd6STfC4t734HdRZVRzLwZwMmjaetuZfjyuN3QUPssAqaJ3ivyWoTQyCwakl?comment_id=1164552688585671;https://www.facebook.com/nacionalecom/posts/pfbid02rw1nk2pf7JbNk9hH2s467By1NpW9tjdjETtMnnudrVHdaF7sHnfAew8xC4F53gvcl;;;;NACIONALE
01JJ9R1EXRRRTXKCET8WWN9ZXX;Ato ma herdhmet ku jan ?!;;1.0;2025-01-23 14:11:15+00:00;Zëvendëskryeprokurori i Prokurorisë Speciale, Valdet Gashi, ka bërë me dije se kjo prokurori është duke i hetuar 1.600 kontrata njëburimorë, që janë nënshkruar nga Qeveria Kurti dhe institucionet tjera publike.;https://www.facebook.com/nacionalecom/posts/pfbid02QMJ78CsMA4ik1LXMmf8zWdLLxR1BXhj9VoS2t4mUKUGv8PqHm9SDhVNkvR5Wd8Pal?comment_id=840629258136810;https://www.facebook.com/nacionalecom/posts/pfbid0LVrPwXwXJd6WM94co8K8KToTmkMVYr9Egvu24DKbGkTvNiJDKVfCFJujw68EHDrAl;;;;NACIONALE
01JJ9R2B80KR5GABR83YQF8B65;Hajde Ren hajde mos te ka thir Trampi lej keto Rena se NUK te shiten;;0;2025-01-23 14:11:44+00:00;Kandidati i AAK-së për kryeministër, Ramush Haradinaj është duke vazhduar vizitën në Shtetet e Bashkuara të Amerikës.;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0RH8wkaVW7ZNw41bPidK77R6otxzHFd1PdthnxgJPRURJhVfgfMWTF8QL5tDd6iapl?comment_id=28085291191119265;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02Uzw8xtPbnTrTBSNb3iQzK23B8zEb6kB5tVQ953kXfAYLoaPkx2nix8yvwztKT6wLl;;;;INDEKS_ONLINE
01JJ9R5TJGFWRP87ZM61E67ET1;me vend e ke e nderuar;;0;2025-01-23 14:13:38+00:00;Nënkryetarja e PDK-së “nervozohet” kur i lëshohet video e Kurtit: Ai s’po vjen me u përballë, s’ka suksese, ironizon Panduri: E ura e Saradranit?;https://www.facebook.com/dukagjinidebatplus/videos/2687392598269687/?comment_id=1040705604447036;https://www.facebook.com/dukagjinidebatplus/videos/2687392598269687/;;;;DEBAT_PLUS
01JJ9RK4BG49JCQF3CDN4HKB27;Respekt;;0;2025-01-23 14:20:54+00:00;Shqiptar Gubetini mbledhë në konakun e tij disa nga kandidatët e PDK-së për deputet për zgjedhjet e 9 shkurtit!;https://www.facebook.com/IndeksonlineOfficial/videos/1150518290058780/?comment_id=604455692290938;https://www.facebook.com/IndeksonlineOfficial/videos/1150518290058780/;;;;INDEKS_ONLINE
01JJ9RVVN0ZJJS8WVF7P8E1S6Q;kurr nuk e kemi pa ket figurè , perè pakè pare po pranojnè me dalè me lehè , mrapsht ,mrapsht .;;0;2025-01-23 14:25:40+00:00;"""Mashkull, burrë, djalë, kjo s'bon me ndodhë n'zgjedhje"", Ermal Panduri në stilin e Albin Kurtit...";https://www.facebook.com/dukagjinidebatplus/videos/650293884101498/?comment_id=1276020483654415;https://www.facebook.com/dukagjinidebatplus/videos/650293884101498/;;;;DEBAT_PLUS
01JJ9RXGCGRJ9VD0RDXGQMQY8Y;Nuk merret kurti me ty oj shtremavic;;5;2025-01-23 14:26:34+00:00;Nënkryetarja e PDK-së “nervozohet” kur i lëshohet video e Kurtit: Ai s’po vjen me u përballë, s’ka suksese, ironizon Panduri: E ura e Saradranit?;https://www.facebook.com/dukagjinidebatplus/videos/2687392598269687/?comment_id=1003075894972456;https://www.facebook.com/dukagjinidebatplus/videos/2687392598269687/;;;;DEBAT_PLUS
01JJ9RZGV0XG5ATDWSQ8DM6YE4;"Qa poj jep qaq zor kupoj dhem kti niri filqit e forta i paska 
Respekt Basha";;0.0;2025-01-23 14:27:40+00:00;Gjini i kundërpërgjigjet Bashës: Haradinaj ka derdhë gjak për këtë vend!;https://www.facebook.com/Kanal10.live/videos/561688470029326/?comment_id=920448483492544;https://www.facebook.com/Kanal10.live/videos/561688470029326/;;;;KANAL_10
01JJ9SM6YGZ50C248TN0BVFQDW;Kosova ven i munsive edhe ky hajvan e gjahë e gjall dy her kryetar komune e kandidat për deputet;;2.0;2025-01-23 14:38:58+00:00;81 i VV-së, kandidati për deputet;https://www.facebook.com/Kanal10.live/posts/pfbid0KNKw8QNwxtbBgUvSvjpufZR8brBGDk2X1aAJj39qniFgThTNMPmajfTPDoH2JEwjl?comment_id=1428139055226058;https://www.facebook.com/Kanal10.live/posts/1035246341978836;;;;KANAL_10
01JJ9T6MSGSCHFD2Q2S4KTRXTM;Kqyrni shka bojn tv gazetar portale veq edhe kur shkon ne xhum albini ktynev servilav te partive plasni kur te huajt e qmojn albinin e ju berdhoga dilni shpifni dej 9 shkurt mas anej bir tminit znani ska mi ju ni juve;;1;2025-01-23 14:49:02+00:00;Kurti në Gjilan takon dhe biznesmen me aktakuza për ndërtime të kundërligjshme..;https://www.facebook.com/IndeksonlineOfficial/posts/1071036911716697?comment_id=466782196491279;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0jmUDmdgAR8yht5Q6eTs3ejYUj2WS9HBNYM44PYFinr7r3RJjSsyEJT9HwKi6HU4ml;;;;INDEKS_ONLINE
01JJ9TAEVRSK510973GNCF1EY0;Kurti eshyte nje amshtrues qe i aka rdh fundi njehere e kemi votu kurr me;;0.0;2025-01-23 14:51:07+00:00;"Dikur i shante pushtetarët për xhipa, në fushatë Kurti “kacavirret” në xhipin e tij të zi për t'i përshëndetur qytetarët

Lajmi në koment ";https://www.facebook.com/nacionalecom/posts/pfbid02yTyTwm2pENUSvgWxoHj7QxxtqjUquLRGiezAm7mMSpnemhHkMwm1epMrS4LALhCDl?comment_id=28326160470331765;https://www.facebook.com/nacionalecom/posts/pfbid0ucXkm66zNw8HLCC3qtFATrAk4Tf8Dzvv6UpGZKoa86oQ4Ktaht7mQPMuG2Sdzidkl;;;;NACIONALE
01JJ9TJJM81F179EPA8XR272Z4;O majken e injorantit ta ladroft serbija ty dhe atyre qe mendojn si ti legen;;0.0;2025-01-23 14:55:33+00:00;"""Ju jeni tu u shty me kalu pragun!"" / Basha përplaset me Gjinin e AAK-së";https://www.facebook.com/Kanal10.live/videos/953684056735319/?comment_id=1073406834796393;https://www.facebook.com/Kanal10.live/videos/953684056735319/;;;;KANAL_10
01JJ9TK288GXH5F31Q0NVE7VVZ;respekt;;0.0;2025-01-23 14:55:49+00:00;"""Me këtë mbështetje dhe energji pozitive, fitorja e Partisë Demokratike të Kosovës është e sigurt.""";https://www.facebook.com/nacionalecom/posts/pfbid0yFxjsTGfht3efZBLHX69KP1hdDcNAKggja9y9H1sxV2j1B6G81Z16kk3W98kvQgJl?comment_id=959038615722255;https://www.facebook.com/nacionalecom/posts/pfbid032obvncu2Z366cbVWw84gzbeNxx5HtH3Rduzw5eg8KvpvZfQY1G531CPJy9xLdeWKl;;;;NACIONALE
01JJ9TT8Q8RJPMXCAC8FTK0XY8;O Pandur ty dhe shumë si ti Albini jav ladrofet mamin.;;0;2025-01-23 14:59:45+00:00;"""Mashkull, burrë, djalë, kjo s'bon me ndodhë n'zgjedhje"", Ermal Panduri në stilin e Albin Kurtit...";https://www.facebook.com/dukagjinidebatplus/videos/650293884101498/?comment_id=631487225917193;https://www.facebook.com/dukagjinidebatplus/videos/650293884101498/;;;;DEBAT_PLUS
01JJ9TX2J84MZC30QDWCE17PZJ;O ti i hangsh petllat e Magarit he lop e gjall po une se di kush te ka votu mjerim me pas ksi deputet parlanenti i Kosoves.;;1.0;2025-01-23 15:01:17+00:00;Basha i VV-së: Nuk kemi nevojë për koalicione, ne bashkë me Kurtin po dalim faqebardhë! ;https://www.facebook.com/Kanal10.live/posts/pfbid0fM3dFUUe87UNWE6Eet5bXfSDJJErxZKXvpecHtxmNjetnSMTCYFfjr54AN5MVNEel?comment_id=1380070156705671;https://www.facebook.com/Kanal10.live/posts/pfbid02itgpAe6zyV86Srkz1qDCxbceargWNiagHSMQEajUTKtNVEatmrph4VUbuUBKFep6l;;;;KANAL_10
01JJ9V24NRGKNGJZ983DP7JBXB;Shum e sakt. Po kta tru shpërlart e Kurtovičit smarrin vesh në politik.;;1.0;2025-01-23 15:04:03+00:00;"""Kurti nuk është i interesuar t’i fitojë zgjedhjet"",  - Dardan Sejdiu: Po bëhet kinse garon, por jo! ";https://www.facebook.com/Kanal10.live/videos/1132586071753028/?comment_id=1148653483661589;https://www.facebook.com/Kanal10.live/videos/1132586071753028/;;;;KANAL_10
01JJ9V9870XYT8YDG9HWZP1HRN;shum kan vjedh i kan ra sikur ta din se dita e mram asht;;4.0;2025-01-23 15:07:56+00:00;Zëvendëskryeprokurori i Prokurorisë Speciale, Valdet Gashi, ka bërë me dije se kjo prokurori është duke i hetuar 1.600 kontrata njëburimorë, që janë nënshkruar nga Qeveria Kurti dhe institucionet tjera publike.;https://www.facebook.com/nacionalecom/posts/pfbid02QMJ78CsMA4ik1LXMmf8zWdLLxR1BXhj9VoS2t4mUKUGv8PqHm9SDhVNkvR5Wd8Pal?comment_id=1640994733451799;https://www.facebook.com/nacionalecom/posts/pfbid0LVrPwXwXJd6WM94co8K8KToTmkMVYr9Egvu24DKbGkTvNiJDKVfCFJujw68EHDrAl;;;;NACIONALE
01JJ9VDB2GAD2N4SAD8ZNEWWHZ;Misjoni i juaj përbën rrezik për vendin!;;0;2025-01-23 15:10:10+00:00;Eman Rrahmani i bindur: Pas 9 Shkurtit, do të jemi pjesë e Kuvendit;https://www.facebook.com/dukagjinidebatplus/videos/1297331274843181/?comment_id=2057388434732788;https://www.facebook.com/dukagjinidebatplus/videos/1297331274843181/;;;;DEBAT_PLUS
01JJ9VSDSGWEXN7RA18VQZ6JXJ;Ani;;0;2025-01-23 15:16:46+00:00;Në listën e LDK-së, kandidatja për deputete, Marigona Geci, bartë numrin 33✅;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02HvEYu8LKgp9aEyXeyaFMRYMDyvV36u6yNAxVdTy8PTRUT8wxVCQ7j4xs5xSqWzgMl?comment_id=1666968437566538;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0EEwr1bgEeq75VkVQJ7nm2MbvfHfseRE2zMzeqCX8zhJNpcrV1DfwKqyjCHhU8N1zl;;;;INDEKS_ONLINE
01JJ9XC6SGXZKG4H5S99KJCRV4;Pse nuk i ktheni email ju kam shkruajt qe sa here !!!!!!;;0;2025-01-23 15:44:30+00:00;"Komisioni Qendror i Zgjedhjeve ju pret në shtandet informuese në shtatë qendrat regjionale të Kosovës!  Ejani dhe informohuni për gjithçka që duhet të dini rreth zgjedhjeve për Kuvendin e Republikës së Kosovës, që mbahen më 9 shkurt 2025.
 
 Votimi është e drejtë dhe përgjegjësi qytetare! Sigurohuni që jeni të informuar dhe të gatshëm për të ushtruar të drejtën tuaj demokratike. Pjesëmarrja juaj ndërton të ardhmen e Kosovës!
 
#Zgjedhjet2025 #Informohu #Voto #KQZ";https://www.facebook.com/kqzkosova/posts/pfbid02WvYgC1jGaN3dpwUEfptJnjBS6ER8yYbcpKQ9J5vXTrXDLzAC2aMQJB1jGDRzUvMjl?comment_id=616091441208086;https://www.facebook.com/kqzkosova/posts/pfbid02WvYgC1jGaN3dpwUEfptJnjBS6ER8yYbcpKQ9J5vXTrXDLzAC2aMQJB1jGDRzUvMjl;;;;KQZ
01JJ9XK8C86RTK871CTRNAXFVA;Hahaaaaahaaaa;;0.0;2025-01-23 15:48:21+00:00;Zëvendëskryeprokurori i Prokurorisë Speciale, Valdet Gashi, ka bërë me dije se kjo prokurori është duke i hetuar 1.600 kontrata njëburimorë, që janë nënshkruar nga Qeveria Kurti dhe institucionet tjera publike.;https://www.facebook.com/nacionalecom/posts/pfbid02QMJ78CsMA4ik1LXMmf8zWdLLxR1BXhj9VoS2t4mUKUGv8PqHm9SDhVNkvR5Wd8Pal?comment_id=578232965119440;https://www.facebook.com/nacionalecom/posts/pfbid0LVrPwXwXJd6WM94co8K8KToTmkMVYr9Egvu24DKbGkTvNiJDKVfCFJujw68EHDrAl;;;;NACIONALE
01JJ9XTQMGNVJ50GRKJN4P6WC5;Nja jame i sigurte nese prape kurti bahete kryminister kosoves ju ka qi nana;;0.0;2025-01-23 15:52:26+00:00;"Kurti s'ka besim për asgjë / Cana: ShBA nuk bashkëpunon me aleat të paparashikueshëm

#kanal10";https://www.facebook.com/Kanal10.live/videos/985531443430342/?comment_id=1407774090191020;https://www.facebook.com/Kanal10.live/videos/985531443430342/;;;;KANAL_10
01JJ9Y0TYGS0DM60JETD2X4NFM;Humbjes;;0;2025-01-23 15:55:46+00:00;"KUJT PO I ""FRIKËSOHET"" ALBIN KURTI? 
";https://www.facebook.com/dukagjinidebatplus/posts/pfbid037D3cbtryr6yaNNVdtdGySXeznrwNcPsfRKqTTtVn8GYqWXBqvzFN8vDAbhnkFaa1l?comment_id=862917259162554;https://www.facebook.com/dukagjinidebatplus/posts/pfbid023XkuiNCtpGmzEM3hJLn1EWTEKo1Hq82C2cWtuzJTJKBsEAS3eUmcJR5Xtv3pHg95l;;;;DEBAT_PLUS
01JJ9Y1KBR69YY17TW9SAR58AM;Amos deshte ty met pranu, po ikmore sje kerkushi ti, kqyr mledh votat per deputet se kime met sikur fshisa mas deres;;1;2025-01-23 15:56:11+00:00;''Pikërisht dy muaj para zgjedhjeve kanë vendosur të rehatojnë motrat, dajët, vëllezërit, kushërinjtë'';https://www.facebook.com/IndeksonlineOfficial/posts/pfbid0366HSbiJdKrwkeU4wEKrpsZPcbVCiSR7UhUsKUFie2Vvqpo8KppqDgKFbiSSEQSdol?comment_id=576336758577337;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid036GSStraN9LwE3oscJS9oX56xGhNpLWLH4Kxuz9TZdBrJtFQDPsHzYJTye2tQPSGXl;;;;INDEKS_ONLINE
01JJ9YJDEG58VJHZDC8K589W2D;Po ti tekje klloshar o majmun ti poju thu ktyne njerzve qi i kan 70 perqi t votave e ju ksihovnaja i merni 30 perqi me budallt qi i kini siq je ti e shum tjer;;3.0;2025-01-23 16:05:22+00:00;Basha tha se PDK e LDK ikën nga debati, Sadiku - Bashës: A është Kurti iniciuesi i ikjes së ballafaqimeve në debate?;https://www.facebook.com/Kanal10.live/videos/653289277265610/?comment_id=1300019064571491;https://www.facebook.com/Kanal10.live/videos/653289277265610/;;;;KANAL_10
01JJ9YYF683GRQJ88CGW04QRY3;Ldk fituese;;0;2025-01-23 16:11:57+00:00;Profesoresha e LDK-së drejt parlamentit, sa shumë përkrahje për Serbeze Kabashi-Muçaj✌️. ;https://www.facebook.com/reel/1293269645226285/?comment_id=1651721828758892;https://www.facebook.com/reel/1293269645226285/;;;;INDEKS_ONLINE
01JJ9Z298G4HHXGF0FZ60FD5PR;Kurti ky bukëpërmbysës!;;0.0;2025-01-23 16:14:02+00:00;"Dikur i shante pushtetarët për xhipa, në fushatë Kurti “kacavirret” në xhipin e tij të zi për t'i përshëndetur qytetarët

Lajmi në koment ";https://www.facebook.com/nacionalecom/posts/pfbid02yTyTwm2pENUSvgWxoHj7QxxtqjUquLRGiezAm7mMSpnemhHkMwm1epMrS4LALhCDl?comment_id=1504394434304008;https://www.facebook.com/nacionalecom/posts/pfbid0ucXkm66zNw8HLCC3qtFATrAk4Tf8Dzvv6UpGZKoa86oQ4Ktaht7mQPMuG2Sdzidkl;;;;NACIONALE
01JJ9ZQZK8V8PR8N9V0V46N183;Suksese!;;0;2025-01-23 16:25:53+00:00;Kryetari i AAK-së në Gjermani, istogasi Ukë Blakaj (37)✅;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02vYv7vo4bH4dWxX66kvFEafUqaQHP2jUP1fAvXRxKQbofkSjNuE3pRasBcsq5pQvCl?comment_id=595672623070356;https://www.facebook.com/IndeksonlineOfficial/posts/pfbid02vj58DwLL6Zot1y4n9sb9vaAdsirFWYgY9rTfEhrC7qysSnBmvtjsmut48KXy37Nfl;;;;INDEKS_ONLINE
